Deformacion;Fuerza
0;-4,272168159
0;-4,766872883
0;-4,995326996
-4,62856E-06;-5,113476276
0,000357633;-3,734324217
0,000791947;-2,609407187
0,001372831;-1,248160601
0,002125126;0,273886651
0,003018438;1,569197655
0,004114481;2,713698864
0,006066345;3,988128185
0,01006897;5,050297737
0,015243701;6,189851284
0,020086409;7,392000675
0,025549806;8,754052162
0,030214779;9,84533596
0,035187395;10,93167496
0,040466887;12,06238937
0,046248881;13,14810658
0,052311987;14,57624817
0,05881743;16,01449013
0,063366531;17,11050224
0,068009287;18,23659325
0,072928211;19,24918938
0,077987539;20,34647942
0,083154704;21,52930641
0,088586473;22,6353302
0,094107118;23,78483391
0,099781888;25,02647018
0,105705055;26,24350548
0,111694102;27,43377113
0,117958083;28,76780319
0,124316496;30,17426872
0,130917901;31,63149261
0,137620829;33,11713028
0,144492384;34,71526718
0,151548471;36,3613205
0,1588025;37,98232269
0,16618908;39,56155777
0,173798425;41,31066895
0,181480449;43,07909393
0,189396518;44,85975266
0,197446043;46,70624542
0,205725;48,63415527
0,214066428;50,61089325
0,222451851;52,51771545
0,230872588;54,51586533
0,235076091;55,55316544
0,239253359;56,57790375
0,243497129;57,57932281
0,247740145;58,63685226
0,256160882;60,54305649
0,260396628;61,55221558
0,268756118;63,54744339
0,272988003;64,57293701
0,277201997;65,57837677
0,281384991;66,65214539
0,289839364;68,59299469
0,294028215;69,69462585
0,29825963;70,78431702
0,302519615;71,87078857
0,306681929;72,95161438
0,310855958;73,96200562
0,315098955;74,9983902
0,319330389;76,00154114
0,323519861;77,04390717
0,327744477;78,16996765
0,33197915;79,3188324
0,336174951;80,35076141
0,340421979;81,3549881
0,344658158;82,41307831
0,348837913;83,50610352
0,35300825;84,67632294
0,357251398;85,75078583
0,361462793;86,89587402
0,365652566;87,99957275
0,369885996;89,08171082
0,374117731;90,18713379
0,378297335;91,41010284
0,382529673;92,64286041
0,386768037;93,82276917
0,390950729;95,00588226
0,395134928;96,22257996
0,399366362;97,49465179
0,403580657;98,72244263
0,407766438;99,95015717
0,41201437;101,2327957
0,416239777;102,4751892
0,420428797;103,6289978
0,424662528;104,8599472
0,42892112;106,0770798
0,433096844;107,3188629
0,437262247;108,5265198
0,441502005;109,740509
0,445729257;110,9529343
0,449912703;112,1514053
0,454133514;113,3536301
0,458363554;114,5638046
0,462550993;115,8454514
0,466786457;117,1128235
0,471020188;118,3875885
0,475199942;119,6800995
0,479387682;120,9385223
0,483636555;122,2397537
0,487850097;123,5932312
0,492031057;124,9841537
0,496264185;126,3354721
0,500504282;127,6565552
0,504704678;128,9321747
0,508941046;130,2376862
0,513181595;131,5224762
0,517366887;132,8366241
0,521537224;134,1523895
0,52576587;135,3951721
0,529986795;136,6230316
0,534172425;137,8748627
0,538409094;139,113205
0,542616609;140,4626007
0,546809321;141,8596802
0,551044446;143,2278137
0,555304582;144,6362915
0,559468441;145,9791565
0,563633957;147,3828888
0,56787944;148,8182068
0,572107484;150,27034
0,576300949;151,720993
0,580526356;153,1526337
0,584758731;154,5164948
0,588961462;155,8214722
0,593203669;157,2210083
0,597440979;158,6380463
0,601613614;160,0746918
0,605795364;161,4524384
0,610034218;162,8267517
0,614237703;164,1720276
0,618429021;165,5340118
0,622667875;166,9420471
0,626897425;168,4087067
0,631082114;169,9392853
0,63531464;171,3737793
0,639549124;172,7899323
0,643728765;174,2274628
0,647915262;175,7522736
0,652151178;177,2966003
0,656357337;178,8258972
0,660548278;180,3424988
0,664794741;181,8867493
0,669018604;183,4104614
0,673207586;184,8966217
0,677443804;186,4277496
0,681705936;187,9417572
0,685876537;189,4737549
0,690040132;190,9307251
0,69427989;192,3643951
0,698517313;193,8867798
0,702696276;195,3735199
0,706912304;196,9104004
0,711149877;198,4583588
0,715343832;200,0243835
0,719578995;201,5873108
0,723811295;203,1708984
0,727987019;204,7533417
0,732167112;206,3887329
0,736413047;208,0057831
0,740621014;209,6436157
0,744809545;211,3168793
0,749054576;212,8942108
0,753294636;214,4676819
0,757479776;216,0238647
0,761714412;217,6044769
0,765960498;219,1918182
0,770144735;220,7941895
0,77431074;222,3499756
0,778539273;223,9563904
0,782759445;225,4925232
0,786954906;227,0572968
0,791190822;228,6548004
0,795412349;230,2260132
0,799588073;231,8948822
0,80381736;233,530304
0,808086272;235,1681824
0,812254914;236,8210449
0,816420468;238,4980621
0,820661281;240,1638031
0,824884691;241,8565063
0,829076687;243,572525
0,833311323;245,2840881
0,837541363;247,0155945
0,841739461;248,6504669
0,845985698;250,3040771
0,850214231;252,0136414
0,854389352;253,6977692
0,858575698;255,4073486
0,862824421;257,1214905
0,86702282;258,8319397
0,871206304;260,4898987
0,875448171;262,2271729
0,87968145;263,9940491
0,883863352;265,8534241
0,88809422;267,6721802
0,892327952;269,4525146
0,896512942;271,2104797
0,900694089;273,00177
0,90492993;274,8113708
0,909139931;276,6479797
0,913327106;278,5444336
0,917575829;280,3890381
0,921800445;282,1872253
0,925991009;283,9303284
0,930221652;285,7385254
0,934487024;287,5535583
0,938657851;289,4322815
0,942822576;291,2597351
0,947067908;293,1068726
0,951297948;294,9923401
0,955479548;296,8146057
0,959697384;298,6584778
0,963927123;300,5336304
0,968124769;302,4720154
0,972356993;304,3959351
0,976585451;306,3256531
0,980762757;308,25
0,984950986;310,2409058
0,98919647;312,2487793
0,993404136;314,1898193
0,997589879;316,197998
1,001836266;318,2361755
1,006078059;320,2817383
1,010263953;322,2390747
1,014497081;324,2137451
1,01874377;326,2521667
1,022925973;328,25
1,027104634;330,2383728
1,031328196;332,1882019
1,035542039;334,1458435
1,039731549;336,1151123
1,043973491;338,0675964
1,048188841;340,0489807
1,052372324;342,0862122
1,056600782;344,1264343
1,060856587;346,0700378
1,065031406;348,0805664
1,069205397;350,0952454
1,073441615;352,1520996
1,077666607;354,2213745
1,081855439;356,2736816
1,086087815;358,3357849
1,090327724;360,3724365
1,094522281;362,408905
1,098765278;364,4780579
1,102996222;366,64151
1,107167953;368,8063354
1,111352943;370,8864746
1,115607241;372,9737549
1,119809181;375,0795593
1,123988898;377,1834106
1,12822406;379,2929382
1,132457038;381,4177856
1,136642932;383,5695496
1,140882238;385,6835938
1,145112128;387,7895508
1,149289434;389,8618469
1,153480525;391,9871216
1,157711846;394,1268921
1,1619226;396,2586365
1,166119644;398,4421692
1,170361662;400,5865173
1,174576334;402,7035522
1,178774281;404,7817993
1,183010499;406,9184875
1,187266755;409,0263367
1,191436603;411,1790466
1,195596732;413,3735046
1,199838976;415,4786987
1,204071954;417,5935059
1,20825604;419,6844788
1,212467699;421,8271484
1,216694499;424,0427856
1,220904199;426,3094482
1,225138081;428,5224304
1,229372867;430,7038269
1,233560644;432,9628906
1,237737498;435,238678
1,241981399;437,5712891
1,246189065;439,9083252
1,25036848;442,2471924
1,254619086;444,5689087
1,258856811;446,8742676
1,263043533;449,1512756
1,267279751;451,442749
1,271521844;453,8396912
1,275712559;456,0975952
1,279883537;458,3238831
1,284109358;460,5322266
1,288322975;462,7966614
1,292506458;465,0583801
1,296753825;467,3438416
1,30097362;469,5941162
1,305159664;471,9402466
1,309387143;474,2827148
1,313646262;476,5798645
1,317813322;478,9541931
1,321985807;481,3555908
1,32621886;483,8066406
1,330449201;486,2591858
1,334638109;488,6877136
1,338864985;491,1177063
1,343098189;493,5787659
1,347302464;496,0189209
1,351545612;498,4500732
1,35578183;500,8943481
1,359951602;503,2969971
1,364134784;505,7333069
1,368382151;508,1485901
1,372588536;510,5737305
1,376777142;513,0477295
1,381005976;515,520752
1,385238879;518,0136719
1,389425526;520,5456543
1,393657224;523,0939331
1,397896304;525,6817017
1,402078883;528,2766113
1,40625423;530,8997192
1,410486831;533,5480957
1,414700448;536,1369019
1,41890156;538,7802124
1,423136723;541,418396
1,427361791;544,057251
1,431554013;546,5909424
1,435784655;549,1776733
1,440047692;551,7177124
1,444217765;554,2741089
1,448386332;556,7835083
1,452624207;559,2567139
1,456855151;561,7913818
1,461037128;564,2675781
1,465267017;566,7838745
1,469491783;569,3744507
1,473676321;572,0650024
1,477908471;574,6697388
1,482150564;577,3249512
1,486328925;579,9927979
1,490509244;582,7116699
1,494741996;585,5031738
1,498952901;588,2580566
1,503145725;591,0268555
1,507402434;593,8168945
1,511644829;596,5125732
1,515829969;599,1901245
1,520067693;601,9632568
1,524306924;604,722168
1,528492818;607,510376
1,532663946;610,2527466
1,536894137;612,9835205
1,541108357;615,7655029
1,545292744;618,5576172
1,549541015;621,2705688
1,553749509;624,0580444
1,55793917;626,8898926
1,562171922;629,7530518
1,566425316;632,5910034
1,570592828;635,4246216
1,574758381;638,2901611
1,578996859;641,1918335
1,583230364;644,078064
1,587421531;647,0252686
1,591647654;650,0404663
1,595879201;652,999939
1,600085736;655,8916016
1,604325268;658,7603149
1,608566759;661,7173462
1,612741805;664,7026978
1,616916851;667,6124878
1,62116015;670,4898682
1,625363672;673,3829346
1,629559661;676,2977905
1,633797686;679,2662354
1,63802185;682,2498169
1,642208798;685,291626
1,646439742;688,3116455
1,650678973;691,3078003
1,654862456;694,2693481
1,659038105;697,3458862
1,663272665;700,4428711
1,667484775;703,5404663
1,671677751;706,5456543
1,675924665;709,5443115
1,68014446;712,5209351
1,684333518;715,4816895
1,688562051;718,4721069
1,692819362;721,4442139
1,696998777;724,4386597
1,701168248;727,40448
1,705408232;730,3482666
1,709636464;733,3406372
1,71381362;736,3772583
1,718038235;739,3353882
1,722275809;742,3920288
1,726469839;745,4907227
1,730704098;748,5610352
1,734934288;751,6477661
1,73911069;754,7463989
1,74329794;757,8634033
1,747549074;761,0701904
1,7517535;764,2338257
1,755930806;767,4346924
1,760174556;770,6293945
1,764416499;773,7999878
1,768611132;776,9059448
1,772839515;780,0646362
1,777079499;783,2520142
1,78126931;786,3807983
1,785441945;789,5223389
1,789665356;792,6170044
1,793886807;795,7625122
1,798074057;798,9008179
1,802319014;802,1152344
1,806529165;805,2874756
1,810717168;808,4918823
1,814950674;811,7068481
1,819206177;814,8971558
1,823381675;818,1079712
1,827543461;821,3504028
1,831778624;824,6117554
1,836013787;827,8098755
1,840201037;831,0028687
1,84443183;834,2131958
1,848665788;837,425293
1,852859968;840,6862183
1,85710839;843,942688
1,861348223;847,1612549
1,865519804;850,4967651
1,869705396;853,756958
1,8739499;857,0396729
1,878144834;860,3568726
1,882326058;863,6671143
1,886574931;866,9880981
1,890810546;870,3631592
1,894988605;873,682312
1,899219398;877,022522
1,903453958;880,3745728
1,907637291;883,6878662
1,911826198;887,0527954
1,91605669;890,4140015
1,920264582;893,7415161
1,924448969;897,1060791
1,928700253;900,4162598
1,932927129;903,677063
1,937116187;906,9517822
1,941355117;910,3099976
1,945612579;913,6652222
1,949776625;916,9412842
1,953945494;920,2571411
1,958181108;923,5852051
1,962411299;926,9622192
1,966597796;930,2958984
1,970810961;933,6660156
1,975039343;937,0899658
1,979240605;940,5361938
1,983483;943,8880005
1,987723738;947,2647095
1,991903304;950,730957
1,996075336;954,1495361
2,000318635;957,5662842
2,004540388;960,9390869
2,008722816;964,321106
2,012961897;967,7858276
2,017197813;971,1862183
2,021388227;974,5178833
2,025627457;977,8543091
2,029868346;981,2849731
2,034053335;984,6861572
2,038225368;988,0593262
2,042448778;991,3994751
2,046665861;994,8027344
2,050857329;998,2601929
2,055100176;1001,637573
2,059308671;1005,053833
2,063492154;1008,640625
2,067723399;1012,179626
2,071984929;1015,622437
2,076160577;1019,064514
2,080325227;1022,573792
2,084557527;1026,147339
2,088788019;1029,68396
2,092976625;1033,231079
2,097211486;1036,748291
2,1014468;1040,258911
2,105644295;1043,691895
2,109892566;1047,182495
2,114126825;1050,758301
2,118295542;1054,338379
2,122485052;1057,844116
2,126728502;1061,265625
2,130932024;1064,815308
2,135115658;1068,319336
2,139352177;1071,87561
2,143583874;1075,495972
2,147769617;1079,143311
2,151998904;1082,781616
2,156236477;1086,379639
2,160416947;1089,974365
2,164598019;1093,654297
2,168831675;1097,361694
2,17304469;1100,978516
2,177241884;1104,625
2,181476745;1108,265137
2,185704375;1111,871948
2,189901117;1115,38147
2,194133266;1118,93457
2,198397207;1122,515747
2,202568636;1126,149658
2,206730574;1129,747559
2,210968147;1133,341431
2,215200297;1136,97522
2,219381218;1140,625854
2,223597547;1144,28772
2,227826533;1147,977295
2,232018905;1151,738281
2,236257081;1155,505249
2,240493299;1159,217285
2,244675125;1162,960571
2,248856499;1166,738647
2,253101907;1170,554565
2,257308593;1174,35791
2,261505787;1178,182495
2,265742607;1182,023682
2,269979729;1185,778442
2,274171047;1189,530151
2,278403347;1193,27002
2,282649358;1197,073486
2,286832238;1200,889893
2,29100653;1204,713867
2,295231448;1208,526245
2,299449886;1212,265869
2,303634575;1216,036621
2,307885106;1219,859497
2,312095107;1223,759766
2,316281603;1227,682373
2,320509232;1231,589233
2,324760065;1235,505005
2,328936768;1239,411987
2,333112416;1243,307007
2,337347127;1247,220581
2,341570688;1251,21228
2,345757787;1255,149414
2,349986321;1259,07666
2,354227209;1263,005127
2,358429978;1266,90686
2,362672373;1270,831665
2,366907837;1274,737061
2,371075198;1278,618896
2,37526064;1282,588135
2,379509062;1286,61377
2,383710023;1290,580688
2,387898327;1294,571655
2,392127312;1298,549561
2,396359462;1302,536133
2,400547616;1306,553223
2,404782326;1310,598511
2,4090199;1314,63916
2,413204739;1318,668091
2,417381744;1322,646362
2,421614948;1326,592285
2,425828866;1330,597168
2,430017623;1334,5979
2,434263935;1338,588623
2,438486291;1342,505493
2,442676102;1346,427124
2,446915182;1350,281006
2,451176712;1354,245117
2,455345279;1358,194214
2,459512339;1362,085571
2,463747954;1365,971069
2,467977391;1369,849854
2,472164641;1373,783813
2,476389257;1377,745483
2,480618544;1381,772705
2,484805341;1385,75708
2,489038847;1389,784912
2,493279735;1393,731201
2,497463218;1397,79126
2,501639319;1401,939453
2,505878549;1406,055542
2,51008403;1410,136719
2,514274143;1414,185791
2,51851247;1418,24585
2,522753659;1422,315308
2,526947539;1426,428223
2,531178181;1430,521484
2,535420425;1434,609131
2,539609634;1438,631958
2,543791309;1442,614014
2,548016678;1446,623291
2,552226981;1450,656006
2,556412272;1454,697021
2,56065994;1458,684204
2,564876269;1462,690308
2,569061862;1466,783936
2,573294162;1470,936035
2,577553281;1475,04126
2,581723204;1479,102905
2,585892223;1483,245483
2,590127536;1487,408325
2,59435622;1491,603882
2,598542717;1495,74939
2,602772907;1499,906006
2,60700581;1504,023315
2,611209784;1508,10437
2,615455343;1512,195801
2,619687643;1516,359497
2,623859676;1520,51001
2,628035927;1524,587769
2,632283595;1528,604126
2,636494199;1532,650024
2,640680997;1536,797974
2,644919926;1540,963989
2,649138666;1545,177246
2,653321546;1549,299316
2,657561982;1553,421875
2,661797899;1557,536865
2,665986806;1561,750366
2,670161249;1566,011353
2,674395357;1570,314575
2,678608371;1574,562012
2,682809332;1578,825562
2,687052179;1583,046631
2,69126218;1587,269897
2,69545621;1591,55542
2,699694838;1595,818726
2,703957875;1600,091187
2,708126291;1604,331909
2,712292598;1608,550537
2,716528212;1612,818481
2,72075539;1617,053589
2,724937969;1621,204224
2,729160325;1625,451538
2,733397446;1629,754272
2,737587258;1634,100952
2,741816243;1638,470093
2,746053063;1642,779907
2,750244381;1647,113892
2,754425755;1651,476563
2,758671012;1655,816528
2,762881013;1660,265747
2,767056059;1664,768188
2,771302522;1669,175415
2,775544465;1673,543823
2,779731564;1677,855469
2,783966275;1682,194824
2,788203396;1686,596924
2,792385071;1690,973022
2,796567048;1695,315186
2,80079754;1699,637085
2,805012061;1703,964111
2,809200667;1708,264404
2,81343598;1712,61853
2,817655925;1716,974243
2,82183971;1721,417603
2,826074722;1725,839478
2,830321486;1730,300171
2,83449834;1734,722656
2,838667057;1739,191406
2,842908699;1743,70752
2,847140396;1748,15979
2,85133081;1752,624268
2,85555859;1757,073486
2,85979089;1761,54541
2,863984318;1766,004028
2,86823289;1770,459473
2,872473326;1774,875488
2,876641742;1779,340088
2,880817692;1783,76709
2,885064758;1788,191895
2,889270841;1792,656494
2,893459749;1797,092285
2,897693254;1801,568604
2,901927965;1806,06897
2,906106928;1810,540771
2,910343748;1815,000977
2,914585992;1819,472412
2,918767969;1823,947388
2,922948137;1828,43689
2,927173506;1832,963623
2,931384713;1837,473633
2,935577537;1842,04187
2,939824;1846,560547
2,944054191;1851,037598
2,948241893;1855,504517
2,95247359;1859,988403
2,956736627;1864,467773
2,960909563;1868,940186
2,965077678;1873,46582
2,969314498;1877,955322
2,973539566;1882,455322
2,977717625;1886,959595
2,981940885;1891,534424
2,986172883;1896,117798
2,990363599;1900,747925
2,99459831;1905,366699
2,998832116;1910,003784
3,003016805;1914,621582
3,007197275;1919,229126
3,011447655;1923,884155
3,015657355;1928,518066
3,019834811;1933,12085
3,024076754;1937,740479
3,028322915;1942,305786
3,03251574;1946,916626
3,036750451;1951,539917
3,040996612;1956,195435
3,045175575;1960,851563
3,049348813;1965,473022
3,053579305;1970,071289
3,057800154;1974,727417
3,061983939;1979,424194
3,066219252;1984,059326
3,070436787;1988,736084
3,074621174;1993,432129
3,078853775;1998,13501
3,08311651;2002,785156
3,087278599;2007,49231
3,091447316;2012,218384
3,09568263;2016,916992
3,099908601;2021,631958
3,104104138;2026,356567
3,108337342;2031,136963
3,112571149;2035,899536
3,116766384;2040,581543
3,121014053;2045,300415
3,125254187;2050,040527
3,129423206;2054,796387
3,133601868;2059,5271
3,137849838;2064,304688
3,142053511;2069,089844
3,1462385;2073,842285
3,150478033;2078,583252
3,154712141;2083,404541
3,158889296;2088,229004
3,163124006;2092,998291
3,167360224;2097,799072
3,171543707;2102,61084
3,175730204;2107,469971
3,179960696;2112,39502
3,184170094;2117,19751
3,188357495;2122,0354
3,192606368;2126,864014
3,196832641;2131,647217
3,201021549;2136,454102
3,205253246;2141,32251
3,209506941;2146,156982
3,213684398;2150,969971
3,217852512;2155,786133
3,222094757;2160,540527
3,226320126;2165,412354
3,230504212;2170,207275
3,234725061;2175,031982
3,238956156;2179,877441
3,243162239;2184,796387
3,247388512;2189,719482
3,251616594;2194,664795
3,255795557;2199,631348
3,259981752;2204,540283
3,2642249;2209,458984
3,268429176;2214,368408
3,272618987;2219,363037
3,276859423;2224,365967
3,281095038;2229,30249
3,285286657;2234,172363
3,289532216;2239,026611
3,293772954;2243,946777
3,297956738;2248,818604
3,302127866;2253,679932
3,306347209;2258,506104
3,310575592;2263,371338
3,31476691;2268,282471
3,319005839;2273,19043
3,323223373;2278,182373
3,327408363;2283,159912
3,331634335;2288,200928
3,335890742;2293,171143
3,340062775;2298,156006
3,344232999;2303,216309
3,348466806;2308,271729
3,352698202;2313,281738
3,356881685;2318,312988
3,361116697;2323,366943
3,365356229;2328,361084
3,36955508;2333,32959
3,373792202;2338,220703
3,378029022;2343,122559
3,382204972;2348,094971
3,386388756;2353,073242
3,390632808;2358,029053
3,394829852;2363,042725
3,399012431;2367,912354
3,403256785;2372,778076
3,407493303;2377,776611
3,411677389;2382,852295
3,415909991;2387,937256
3,420138976;2393,023438
3,424322459;2398,010986
3,428502628;2403,034424
3,432742461;2408,156982
3,436952462;2413,247559
3,441141972;2418,41748
3,445383011;2423,52002
3,449609284;2428,499512
3,453801205;2433,449219
3,458036518;2438,45874
3,462298952;2443,554443
3,466462547;2448,675049
3,470627347;2453,6875
3,474868386;2458,690186
3,479097974;2463,661865
3,483280553;2468,656982
3,487506826;2473,738525
3,491744249;2478,85376
3,495934964;2483,987793
3,500167264;2489,133545
3,504397154;2494,189209
3,508586965;2499,27417
3,512762011;2504,430664
3,517010583;2509,599609
3,521223296;2514,812012
3,525416422;2519,994629
3,529652338;2525,158203
3,533887049;2530,33667
3,538070231;2535,487061
3,542307352;2540,553467
3,546554719;2545,692627
3,55074001;2550,888916
3,554913549;2556,040283
3,559138014;2561,167725
3,563345303;2566,250732
3,56753632;2571,387207
3,57178218;2576,520508
3,575996701;2581,665283
3,580184102;2586,859863
3,584414594;2592,13916
3,58866859;2597,34668
3,592847553;2602,516357
3,597014162;2607,776367
3,60125279;2613,060791
3,605479063;2618,397217
3,60966797;2623,692139
3,613901777;2628,936279
3,618134077;2634,183838
3,62233564;2639,400391
3,626574871;2644,610107
3,630811691;2649,846436
3,634983724;2655,094238
3,639161783;2660,320068
3,643409752;2665,533203
3,647612521;2670,67749
3,651798415;2675,843994
3,656031921;2681,085693
3,660266029;2686,354736
3,664463675;2691,682129
3,668696276;2696,998779
3,67292496;2702,335693
3,677104224;2707,635742
3,68128379;2712,95166
3,685523624;2718,210938
3,689732118;2723,589111
3,693930668;2728,946777
3,698168995;2734,334473
3,702384119;2739,633057
3,706580559;2744,880859
3,710820996;2750,085449
3,715080717;2755,326172
3,719247627;2760,634033
3,723413331;2765,914307
3,727650151;2771,238281
3,731887574;2776,46875
3,736063222;2781,730713
3,740273223;2786,954834
3,744495579;2792,259521
3,748702868;2797,546143
3,752954454;2802,845459
3,757192479;2808,082031
3,761371141;2813,394775
3,7655492;2818,702637
3,76979265;2824,00293
3,773994514;2829,292725
3,77818523;2834,564209
3,782430789;2839,877441
3,786664897;2845,143555
3,790853804;2850,465576
3,795090021;2855,776367
3,799330458;2861,118652
3,803517256;2866,338379
3,807693808;2871,580322
3,811925505;2876,86377
3,816136712;2882,200439
3,820318989;2887,51416
3,824566356;2892,755371
3,828787808;2898,055908
3,832965867;2903,381104
3,837200578;2908,781494
3,84144915;2914,111084
3,845623292;2919,44873
3,849795324;2924,831787
3,854031542;2930,215088
3,858260226;2935,633057
3,862452146;2941,059814
3,866679022;2946,521729
3,870914336;2951,925781
3,87511831;2957,258301
3,879367184;2962,600586
3,883597676;2968,003906
3,887760366;2973,388184
3,891944452;2978,743164
3,896191518;2984,046631
3,900399108;2989,380615
3,904585605;2994,72876
3,908821521;3000,109619
3,913045383;3005,547607
3,917228866;3011,036621
3,921469604;3016,43457
3,925708835;3021,916504
3,929887798;3027,41333
3,934063446;3032,906982
3,938298458;3038,404785
3,942513281;3043,869873
3,946711529;3049,42041
3,950953171;3054,94458
3,955174321;3060,424316
3,959359613;3065,820313
3,963596131;3071,291016
3,967864893;3076,741455
3,972039336;3082,210205
3,976196;3087,688721
3,98043041;3093,178711
3,984664819;3098,665527
3,988849809;3104,089111
3,993077288;3109,53125
3,997300548;3115,07373
4,001477401;3120,690918
4,005710907;3126,279541
4,009957068;3131,787842
4,014142058;3137,289551
4,018320419;3142,841797
4,022552116;3148,516602
4,026771458;3154,139648
4,030966091;3159,751221
4,035214965;3165,335693
4,0394551;3170,831299
4,043639487;3176,347412
4,047877211;3181,95874
4,052113127;3187,655273
4,056296912;3193,356201
4,060471957;3199,011963
4,064696121;3204,572021
4,068911546;3210,199219
4,073106179;3215,862793
4,077352039;3221,540039
4,081565957;3227,271484
4,085750646;3233,026123
4,089983247;3238,738037
4,094235436;3244,395508
4,098402345;3250,064453
4,102576487;3255,755371
4,106822347;3261,480957
4,111050127;3267,217529
4,115233309;3272,905273
4,119459582;3278,634521
4,123687362;3284,298828
4,127893144;3289,939209
4,132140511;3295,572754
4,136380044;3301,286621
4,140550871;3306,99585
4,144722601;3312,682861
4,148968763;3318,288574
4,153173039;3323,91748
4,157364357;3329,617676
4,161607806;3335,273682
4,165837997;3341,006104
4,170010029;3346,700684
4,17424474;3352,370117
4,178486984;3357,959473
4,18267107;3363,606934
4,186848526;3369,302734
4,191077512;3375,067627
4,195295046;3380,790527
4,199486665;3386,458252
4,20373343;3392,183105
4,207956991;3397,813477
4,212146199;3403,46875
4,216383924;3409,243408
4,220644248;3415,016602
4,224817486;3420,694824
4,22898771;3426,368408
4,233213983;3432,03833
4,237441161;3437,674805
4,241623137;3443,312012
4,245847602;3448,936279
4,25008623;3454,693604
4,254276644;3460,51001
4,258511355;3466,204834
4,262743052;3471,890869
4,266923824;3477,656738
4,271104595;3483,400879
4,275349551;3489,151611
4,279558648;3494,977051
4,283736707;3500,837158
4,287979252;3506,69043
4,292223907;3512,455322
4,296421855;3518,113281
4,300645115;3523,858643
4,304885852;3529,750244
4,309075061;3535,596191
4,313251312;3541,391846
4,317490844;3547,167969
4,32170205;3552,971191
4,325885232;3558,796875
4,330120546;3564,626709
4,334344709;3570,479492
4,338532713;3576,366455
4,342769533;3582,227539
4,347022927;3588,022949
4,351190439;3593,901123
4,355356444;3599,766602
4,359598387;3605,641846
4,363824058;3611,529053
4,368017485;3617,379395
4,372247374;3623,265625
4,376473949;3629,148193
4,380669486;3635,050781
4,384915045;3640,854248
4,389154275;3646,672119
4,393330225;3652,476807
4,397513407;3658,373047
4,401753843;3664,293457
4,405955105;3670,143311
4,410144013;3676,014404
4,414377518;3681,845215
4,41861705;3687,719482
4,422793301;3693,667725
4,427028916;3699,647217
4,431266339;3705,564209
4,435455849;3711,504395
4,439632702;3717,425049
4,44386681;3723,355469
4,448071387;3729,256104
4,452262404;3735,156982
4,456510374;3741,090576
